,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량
0,두부김치,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,202.41kcal
1,오리불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,279.15kcal
2,궁중떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,264.69kcal
3,김자반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8kcal
4,깻잎조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.98kcal
5,배추김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5kcal
6,황태채무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.16kcal
7,복숭아주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
8,열무김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16kcal
9,사과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.36kcal
10,우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal
11,사골떡왕만둣국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,441.49kcal
12,밥1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal
13,삼겹살덮밥,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,911.88kcal
14,오징어젓무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.06kcal
15,배추들깨국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.91kcal
16,버섯육개장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,104.07kcal
17,두부양념장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141.91kcal
18,사각어묵잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.03kcal
19,맛김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal
20,깍두기,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal
21,쇠고기갈비찜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.85kcal
22,오이양파장아찌,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5kcal
23,유산균 발효 음료,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56kcal
24,간장계란밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,442.19kcal
25,소불고기덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,624.95kcal
26,참치김치찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.61kcal
27,감자매운조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.93kcal
28,꼬리곰탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.02kcal
29,돼지고기장조림,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,268.01kcal
30,오이풋고추된장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.56kcal
31,찐만두,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,307.13kcal
32,미나리무생채,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.51kcal
33,이온음료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8kcal
34,영양밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.26kcal
35,계란국,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.75kcal
36,호박된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.92kcal
37,쇠고기육개장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,99.99kcal
38,돼지고기김치볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171kcal
39,돼지고기콩나물볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,379.74kcal
40,고등어순살강정,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,442.74kcal
41,쇠고기감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,69.25kcal
42,양배추쌈,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.46kcal
43,닭순살감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,186.87kcal
44,"주스,카프리썬 오렌지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60kcal
45,생수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal
46,찹쌀밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.95kcal
47,고기덮밥,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,733.21kcal
48,오징어국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68.23kcal
49,버섯쇠고기찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,71.62kcal
50,돼지고기김치찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,122.87kcal
51,비엔나소시지야채볶음,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,304.41kcal
52,돼지고기된장불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,390.25kcal
53,토마토샐러드,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.94kcal
54,두부조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.28kcal
55,얼갈이배추겉절이,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.98kcal
56,핫도그빵,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,579.75kcal
57,초코씨리얼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.64kcal
58,사골곰탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.71kcal
59,파인햄버그스테이크,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.24kcal
60,콩나물무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.84kcal
61,컵과일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54kcal
62,레몬에이드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26kcal
63,건빵,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249kcal
64,닭죽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,455.08kcal
65,김치덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,527.75kcal
66,오징어채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,105.74kcal
67,돼지고기고추장볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,399.28kcal
68,버섯두부탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.56kcal
69,오이양파무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64.05kcal
70,고추잡채,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,209.95kcal
71,닭간장소스찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,198.35kcal
72,파겉절이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.64kcal
73,백김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12kcal
74,농후 발효유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96kcal
75,쇠고기미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.5kcal
76,어묵김칫국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.79kcal
77,민어매운탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.13kcal
78,소시지야채볶음,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,223.58kcal
79,돈가스,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,534.51kcal
80,돼지불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,359.64kcal
81,계란말이,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.63kcal
82,야채샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.41kcal
83,매일두유 뼈로가는고칼슘 검은콩190ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
84,떡만둣국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,414.96kcal
85,김치콩나물밥,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,506.39kcal
86,아욱된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.78kcal
87,감자계란국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.42kcal
88,더덕구이,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,543.05kcal
89,닭고기튀김양념,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,558.58kcal
90,상추쌈,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68.61kcal
91,멜론,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54kcal
92,썬업 파인애플200ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,잡채볶음밥,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,792.21kcal
94,콩나물김치국,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47.41kcal
95,감자양파찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.09kcal
96,단호박튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,334.98kcal
97,닭강정,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,479.46kcal
98,매운돼지갈비찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,418.82kcal
99,바싹불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,117.19kcal
100,자장면,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,808.61kcal
101,두부맑은국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59.17kcal
102,짬뽕찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,123.7kcal
103,돼지목심폭찹,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,295.75kcal
104,탕수육,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,469.6kcal
105,데리야끼갈릭치킨,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,506.06kcal
106,멸치고추장볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.04kcal
107,단무지무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.29kcal
108,대추방울토마토,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17kcal
109,갓김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52kcal
110,비타민음료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90kcal
111,전투식량S형,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal
112,오징어홍합국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.49kcal
113,비엔나소시지찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,223.71kcal
114,닭고기육개장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200.57kcal
115,생선묵볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.51kcal
116,마파두부,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197.27kcal
117,"아이스크림, 떠먹는형",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180kcal
118,버섯야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100.86kcal
119,쇠고기무국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.61kcal
120,삼계탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,879.89kcal
121,게맛살냉채,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57kcal
122,풋고추된장무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.85kcal
123,치킨마요덮밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,876.22kcal
124,계란찜,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78.3kcal
125,라면,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365kcal
126,복숭아,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87kcal
127,현미밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.82kcal
128,돼지고기감자찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,158.41kcal
129,닭매운탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,186.16kcal
130,오징어볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,154.79kcal
131,가지굴소스쇠고기볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,111.69kcal
132,생선가스,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,468.81kcal
133,지리멸치볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.15kcal
134,감자튀김,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,451.57kcal
135,단호박샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.73kcal
136,생야채비빔밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,561.16kcal
137,삶은계란,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.28kcal
138,오곡곡물후레이크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.32kcal
139,고구마맛탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,399.67kcal
140,닭갈비,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,247.79kcal
141,무생채,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11kcal
142,조기튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,391.43kcal
143,"주스,망고코넛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.3kcal
144,"포도,신선형",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.74kcal
145,김치볶음밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,558.62kcal
146,미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13kcal
147,돼지고기감자조림,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,207.34kcal
148,패주야채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,267.45kcal
149,치킨샐러드,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,646.37kcal
150,스크램블에그,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143.35kcal
151,도라지오이무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96kcal
152,주먹밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,262.79kcal
153,불고기버거,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,719.33kcal
154,사인머스켓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54kcal
155,감자샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.16kcal
156,쇠고기버섯죽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.44kcal
157,참치마파두부덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,221.47kcal
158,잡채,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,187.51kcal
159,한우불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,289.04kcal
160,오이무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.14kcal
161,닭고기부추밥,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,624.14kcal
162,생선묵국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.86kcal
163,중화식계란탕,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,97.44kcal
164,떡볶이,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,313.41kcal
165,삼치간장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.98kcal
166,고구마튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,410.59kcal
167,아이스크림 팩형,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234kcal
168,새우버거,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,931.6kcal
169,검은콩밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.26kcal
170,닭고기미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.37kcal
171,김치국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.09kcal
172,햄야채볶음,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,179.34kcal
173,콘푸로스트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal
174,오징어튀김,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425.62kcal
175,닭순살야채조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,225.99kcal
176,부대찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,237.51kcal
177,낙지불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,103.41kcal
178,애호박나물,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,88.18kcal
179,칠리새우볶음,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,144.76kcal
180,야채튀김,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,332.2kcal
181,감자맛탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,302.89kcal
182,상추겉절이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2kcal
183,쫄면,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,806.03kcal
184,닭곰탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97.01kcal
185,콩나물국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.02kcal
186,만두튀김,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,567.41kcal
187,열무비빔밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,537.91kcal
188,닭볶음탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,178.83kcal
189,햄감자볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,147.24kcal
190,토마토스크램블에그,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.75kcal
191,고구마샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.33kcal
192,과일푸딩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126kcal
193,햄치즈버거,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,645.38kcal
194,로제떡볶이,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,321.32kcal
195,마늘삼겹살구이,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,534.31kcal
196,탄산음료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5kcal
197,버섯덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,483.78kcal
198,제육덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,711.21kcal
199,감자짜글이,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,150.62kcal
200,비빔당면,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.52kcal
201,닭고기김치찜,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,207.2kcal
202,북어채콩나물국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.65kcal
203,부추겉절이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.97kcal
204,복숭아 주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81kcal
205,치킨텐더,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,597.6kcal
206,오이소박이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35kcal
207,고추참치덮밥,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,578.44kcal
208,양파닭,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,517.11kcal
209,피크닉청포도 200ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
210,오삼불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,500.56kcal
211,모듬야채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.51kcal
212,비빔냉면,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.52kcal
213,돼지고기수육,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,434.12kcal
214,무초절이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.51kcal
215,감귤 주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44kcal
216,명태매운탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.07kcal
217,코다리강정,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,421.89kcal
218,망고 주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26kcal
219,깐풍기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,512.75kcal
220,고등어순살튀김,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,414.04kcal
221,간장 돼지불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,308.71kcal
222,생선묵조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.57kcal
223,"주스,사과",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46kcal
224,주꾸미삼겹살볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,388.31kcal
225,매콤닭순살덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,568.97kcal
226,열무된장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.82kcal
227,오이부추무침,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36.66kcal
228,거봉포도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.088kcal
229,꽈리고추건새우볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.47kcal
230,수박,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.32kcal
231,오렌지 주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96kcal
232,오리훈제야채볶음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.68kcal
233,커피음료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
234,쇠고기야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,112.23kcal
235,오징어탕수,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,393.75kcal
236,소시지김치볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166.27kcal
237,오징어실채무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,128.48kcal
238,미역오이냉국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.94kcal
239,두부강정,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,370.6kcal
240,아이스 망고바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126kcal
241,칼집비엔나구이,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,300.92kcal
242,꽃게탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.77kcal
243,물냉면,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.28kcal
244,북어채무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.59kcal
245,광어매운탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137.19kcal
246,팝콘치킨강정,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,585kcal
247,찹쌀탕수육,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,269.19kcal
248,콩나물냉국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.49kcal
249,떠먹는 토핑형 발효유,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
250,배 주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40kcal
251,소불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,154.8kcal
252,"주스,프레주한라봉 제주감귤",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
253,골뱅이무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,87.8kcal
254,팥빙수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180kcal
255,총각김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4kcal
